feature,pvalue,fold,model
RN7SL230P,0.01855905774982828,3,RF_max_depth=2_min_samples_leaf=15
AC124916.1,0.0185645932645613,3,RF_max_depth=2_min_samples_leaf=15
CU459211.1,0.018577080300061995,3,RF_max_depth=2_min_samples_leaf=15
SLC9A7P1,0.018620282257676233,3,RF_max_depth=2_min_samples_leaf=15
ZNF37BP,0.0037200247378286694,1,RF_max_depth=4_min_samples_leaf=5
INSIG2,0.003864298191806917,1,RF_max_depth=4_min_samples_leaf=5
BBS1,0.005242792733255075,1,RF_max_depth=4_min_samples_leaf=5
PGBD5,0.005905541209501991,1,RF_max_depth=4_min_samples_leaf=5
LACC1,0.006909761828151943,1,RF_max_depth=4_min_samples_leaf=5
PHBP20,0.007260564506216574,1,RF_max_depth=4_min_samples_leaf=5
PRRT2,0.008064880377924858,1,RF_max_depth=4_min_samples_leaf=5
MIR606,0.008828250609770045,1,RF_max_depth=4_min_samples_leaf=5
C1QBPP2,0.009252191020473222,1,RF_max_depth=4_min_samples_leaf=5
AC010168.2,0.010261867083239217,1,RF_max_depth=4_min_samples_leaf=5
AL138820.1,0.010343212124058027,1,RF_max_depth=4_min_samples_leaf=5
LAT,0.010509515920810663,1,RF_max_depth=4_min_samples_leaf=5
AC105429.2,0.011344764366911488,1,RF_max_depth=4_min_samples_leaf=5
MILR1,0.011412180951111527,1,RF_max_depth=4_min_samples_leaf=5
AL513523.1,0.012415128177661322,1,RF_max_depth=4_min_samples_leaf=5
MIR181A2,0.01254973961473736,1,RF_max_depth=4_min_samples_leaf=5
KRT18P18,0.012793793479314789,1,RF_max_depth=4_min_samples_leaf=5
AC127070.4,0.013432828228530407,1,RF_max_depth=4_min_samples_leaf=5
AC017083.3,0.013925371661495578,1,RF_max_depth=4_min_samples_leaf=5
AC010328.2,0.014749195483050427,1,RF_max_depth=4_min_samples_leaf=5
TCTA,0.01488709355703722,1,RF_max_depth=4_min_samples_leaf=5
IGHV3-22,0.015411347692396162,1,RF_max_depth=4_min_samples_leaf=5
HIST1H2AA,0.015524743844819316,1,RF_max_depth=4_min_samples_leaf=5
AC108471.2,0.015787737569463004,1,RF_max_depth=4_min_samples_leaf=5
OR7E109P,0.015842852330242792,1,RF_max_depth=4_min_samples_leaf=5
AC009779.4,0.015892392340900445,1,RF_max_depth=4_min_samples_leaf=5
BRI3P1,0.016138229063869983,1,RF_max_depth=4_min_samples_leaf=5
PPIAP2,0.016281349896276328,1,RF_max_depth=4_min_samples_leaf=5
PPIAP58,0.017148401375519845,1,RF_max_depth=4_min_samples_leaf=5
RAD51AP1P1,0.017354700632084955,1,RF_max_depth=4_min_samples_leaf=5
TCERG1L,0.017764745282208574,1,RF_max_depth=4_min_samples_leaf=5
SGSM1,0.017932155952215707,1,RF_max_depth=4_min_samples_leaf=5
AC012618.2,0.018244820524033353,1,RF_max_depth=4_min_samples_leaf=5
AL132800.1,0.01843475505824981,1,RF_max_depth=4_min_samples_leaf=5
IGKV1D-16,0.018533956347101217,1,RF_max_depth=4_min_samples_leaf=5
AC124916.1,0.01857051848645135,1,RF_max_depth=4_min_samples_leaf=5
AC074276.1,0.018795256860122872,1,RF_max_depth=4_min_samples_leaf=5
AC093720.1,0.018815349609083407,1,RF_max_depth=4_min_samples_leaf=5
AC009088.4,0.018883487143364144,1,RF_max_depth=4_min_samples_leaf=5
NUS1P4,0.019083635284314206,1,RF_max_depth=4_min_samples_leaf=5
UBXN10,0.019184544583919,1,RF_max_depth=4_min_samples_leaf=5
AL031727.1,0.019186950889320042,1,RF_max_depth=4_min_samples_leaf=5
AL359915.2,0.019491288106944404,1,RF_max_depth=4_min_samples_leaf=5
RPL12P15,0.020002653254951524,1,RF_max_depth=4_min_samples_leaf=5
ANKHD1-EIF4EBP3,0.020130242977745953,1,RF_max_depth=4_min_samples_leaf=5
PPIAP13,0.020289492887688318,1,RF_max_depth=4_min_samples_leaf=5
AC107375.1,0.020336344214337325,1,RF_max_depth=4_min_samples_leaf=5
AC079601.2,0.020391497975511028,1,RF_max_depth=4_min_samples_leaf=5
EEF1A1P17,0.020555118761980132,1,RF_max_depth=4_min_samples_leaf=5
AC097382.1,0.020592616365725895,1,RF_max_depth=4_min_samples_leaf=5
TGIF2,0.02075178803747873,1,RF_max_depth=4_min_samples_leaf=5
TAX1BP3,0.020839736465503692,1,RF_max_depth=4_min_samples_leaf=5
RPS2P1,0.020949876363228582,1,RF_max_depth=4_min_samples_leaf=5
SNORA19,0.020984508775539288,1,RF_max_depth=4_min_samples_leaf=5
ITGB3,0.021045991156061795,1,RF_max_depth=4_min_samples_leaf=5
AC090771.1,0.021112378492638112,1,RF_max_depth=4_min_samples_leaf=5
AL512844.1,0.021239992135864673,1,RF_max_depth=4_min_samples_leaf=5
RPS26P2,0.021342368396998677,1,RF_max_depth=4_min_samples_leaf=5
NKAPP1,0.021595108135869165,1,RF_max_depth=4_min_samples_leaf=5
MIR1283-1,0.02167727087260053,1,RF_max_depth=4_min_samples_leaf=5
TMEM91,0.02169891744031753,1,RF_max_depth=4_min_samples_leaf=5
AL139023.1,0.02186136738264613,1,RF_max_depth=4_min_samples_leaf=5
PARD6G,0.022331817656074466,1,RF_max_depth=4_min_samples_leaf=5
HADHAP2,0.02255980639635302,1,RF_max_depth=4_min_samples_leaf=5
CPSF1P1,0.022701750946748322,1,RF_max_depth=4_min_samples_leaf=5
HNRNPA1P65,0.023044200022192218,1,RF_max_depth=4_min_samples_leaf=5
RPS26P43,0.023059416697567617,1,RF_max_depth=4_min_samples_leaf=5
DEFB108E,0.023118556509274055,1,RF_max_depth=4_min_samples_leaf=5
HSPE1P6,0.02332011448193169,1,RF_max_depth=4_min_samples_leaf=5
AC147055.1,0.023325160743688757,1,RF_max_depth=4_min_samples_leaf=5
AL139383.1,0.0238023201868896,1,RF_max_depth=4_min_samples_leaf=5
CIPC,0.023841572971238862,1,RF_max_depth=4_min_samples_leaf=5
AC087283.1,0.024056720897313533,1,RF_max_depth=4_min_samples_leaf=5
PLA2G2D,0.02425586855073935,1,RF_max_depth=4_min_samples_leaf=5
EFCAB14P1,0.024433806953153656,1,RF_max_depth=4_min_samples_leaf=5
DYNLT3,0.024514290962349763,1,RF_max_depth=4_min_samples_leaf=5
AL139327.1,0.0245151409758747,1,RF_max_depth=4_min_samples_leaf=5
RPS18P6,0.024592602179165337,1,RF_max_depth=4_min_samples_leaf=5
IGLV2-28,0.02462452242489111,1,RF_max_depth=4_min_samples_leaf=5
AC146507.2,0.024874928662693526,1,RF_max_depth=4_min_samples_leaf=5
HOXD8,0.004707992516467529,2,RF_max_depth=4_min_samples_leaf=5
AC019205.1,0.00489824683345445,2,RF_max_depth=4_min_samples_leaf=5
PNMA8B,0.007836709863681396,2,RF_max_depth=4_min_samples_leaf=5
AL160286.1,0.007879891062347126,2,RF_max_depth=4_min_samples_leaf=5
NANOGP2,0.00789620048322816,2,RF_max_depth=4_min_samples_leaf=5
TMEM100,0.008063104026954003,2,RF_max_depth=4_min_samples_leaf=5
AL731733.1,0.009373897758481702,2,RF_max_depth=4_min_samples_leaf=5
SBF1P1,0.00959490375771464,2,RF_max_depth=4_min_samples_leaf=5
GJB4,0.009721293243939853,2,RF_max_depth=4_min_samples_leaf=5
CALCB,0.011174393291622325,2,RF_max_depth=4_min_samples_leaf=5
KRT18P60,0.01125257363341729,2,RF_max_depth=4_min_samples_leaf=5
OR8D4,0.011291337868510581,2,RF_max_depth=4_min_samples_leaf=5
BAALC-AS2,0.01176531371781099,2,RF_max_depth=4_min_samples_leaf=5
ICAM2,0.01205987246122018,2,RF_max_depth=4_min_samples_leaf=5
AC040174.1,0.012277990553327981,2,RF_max_depth=4_min_samples_leaf=5
PLCXD3,0.012914393322849604,2,RF_max_depth=4_min_samples_leaf=5
KRT8P7,0.013727033276013254,2,RF_max_depth=4_min_samples_leaf=5
RNA5SP25,0.014076960126692191,2,RF_max_depth=4_min_samples_leaf=5
LINC02241,0.014313419087634133,2,RF_max_depth=4_min_samples_leaf=5
HAPLN1,0.014583969756106317,2,RF_max_depth=4_min_samples_leaf=5
AC015911.7,0.014679858042934335,2,RF_max_depth=4_min_samples_leaf=5
TPTEP1,0.01583181369024756,2,RF_max_depth=4_min_samples_leaf=5
SPEM1,0.01596411395843555,2,RF_max_depth=4_min_samples_leaf=5
TMEM125,0.016081987481906028,2,RF_max_depth=4_min_samples_leaf=5
WFDC10A,0.016129569457384228,2,RF_max_depth=4_min_samples_leaf=5
SRRM1P3,0.016510523975284252,2,RF_max_depth=4_min_samples_leaf=5
MTHFD2P7,0.016832479375057562,2,RF_max_depth=4_min_samples_leaf=5
AL157893.1,0.017048787616495604,2,RF_max_depth=4_min_samples_leaf=5
MIR512-2,0.017321190085613294,2,RF_max_depth=4_min_samples_leaf=5
NTF4,0.01736662747268115,2,RF_max_depth=4_min_samples_leaf=5
SCRG1,0.017662680027344706,2,RF_max_depth=4_min_samples_leaf=5
STAU2-AS1,0.01775627813371444,2,RF_max_depth=4_min_samples_leaf=5
AL391005.1,0.017960969415060972,2,RF_max_depth=4_min_samples_leaf=5
PPIAP58,0.018079308116087208,2,RF_max_depth=4_min_samples_leaf=5
KLK2,0.018350287545392314,2,RF_max_depth=4_min_samples_leaf=5
AC068987.3,0.018514766209772413,2,RF_max_depth=4_min_samples_leaf=5
AACSP1,0.018527241207558765,2,RF_max_depth=4_min_samples_leaf=5
WBP2NL,0.018781089329478622,2,RF_max_depth=4_min_samples_leaf=5
S100A1,0.018902801025367115,2,RF_max_depth=4_min_samples_leaf=5
IGKV6D-41,0.019362060600611776,2,RF_max_depth=4_min_samples_leaf=5
FAM89A,0.019413739886572797,2,RF_max_depth=4_min_samples_leaf=5
LY6K,0.019424092549501906,2,RF_max_depth=4_min_samples_leaf=5
PHOSPHO1,0.019467062846884757,2,RF_max_depth=4_min_samples_leaf=5
MRLN,0.019532337009486516,2,RF_max_depth=4_min_samples_leaf=5
THAP12P2,0.019578554062459137,2,RF_max_depth=4_min_samples_leaf=5
ADORA3,0.01961771566883913,2,RF_max_depth=4_min_samples_leaf=5
BTBD7P1,0.019777771011627275,2,RF_max_depth=4_min_samples_leaf=5
PHBP20,0.01995208580605131,2,RF_max_depth=4_min_samples_leaf=5
SMIM10L2A,0.020024133567404487,2,RF_max_depth=4_min_samples_leaf=5
ARHGEF18,0.020173886550557355,2,RF_max_depth=4_min_samples_leaf=5
C8orf17,0.02021915032225454,2,RF_max_depth=4_min_samples_leaf=5
SYT5,0.02025358819724667,2,RF_max_depth=4_min_samples_leaf=5
LINC00922,0.020468038127057806,2,RF_max_depth=4_min_samples_leaf=5
LINC01524,0.020651895948424915,2,RF_max_depth=4_min_samples_leaf=5
OR5AU1,0.020779187170523468,2,RF_max_depth=4_min_samples_leaf=5
AL845472.2,0.020988267200585855,2,RF_max_depth=4_min_samples_leaf=5
AC092952.1,0.021104790118502356,2,RF_max_depth=4_min_samples_leaf=5
RNY4,0.021150085041928713,2,RF_max_depth=4_min_samples_leaf=5
TMEM231,0.021706535743356258,2,RF_max_depth=4_min_samples_leaf=5
C20orf197,0.02175668087278574,2,RF_max_depth=4_min_samples_leaf=5
AC090525.2,0.021812319119619672,2,RF_max_depth=4_min_samples_leaf=5
NHLH2,0.021974982273415565,2,RF_max_depth=4_min_samples_leaf=5
ZNF280B,0.02210809748163695,2,RF_max_depth=4_min_samples_leaf=5
KRTAP13-2,0.022114138255111052,2,RF_max_depth=4_min_samples_leaf=5
SPDYA,0.02214187927837489,2,RF_max_depth=4_min_samples_leaf=5
AC022748.1,0.02237856757569054,2,RF_max_depth=4_min_samples_leaf=5
KCNJ6,0.022427491172808265,2,RF_max_depth=4_min_samples_leaf=5
ST8SIA3,0.022478196625096415,2,RF_max_depth=4_min_samples_leaf=5
AC135178.3,0.022605615478946295,2,RF_max_depth=4_min_samples_leaf=5
BX119927.1,0.02261097555110034,2,RF_max_depth=4_min_samples_leaf=5
MIR561,0.0229645579846447,2,RF_max_depth=4_min_samples_leaf=5
ZNF723,0.022968114410535742,2,RF_max_depth=4_min_samples_leaf=5
AC004899.1,0.0230217288675053,2,RF_max_depth=4_min_samples_leaf=5
AP000708.1,0.02316744901943893,2,RF_max_depth=4_min_samples_leaf=5
OR8A1,0.02367828345943896,2,RF_max_depth=4_min_samples_leaf=5
AL590135.1,0.023831666044284973,2,RF_max_depth=4_min_samples_leaf=5
KRT8P18,0.023902770533174116,2,RF_max_depth=4_min_samples_leaf=5
AC116562.4,0.024216713180731087,2,RF_max_depth=4_min_samples_leaf=5
IGHV3-72,0.02427885250270678,2,RF_max_depth=4_min_samples_leaf=5
UBE3AP2,0.024294076964560925,2,RF_max_depth=4_min_samples_leaf=5
AL512353.2,0.0032209706446868396,3,RF_max_depth=4_min_samples_leaf=5
HMGB1P4,0.004413364649250461,3,RF_max_depth=4_min_samples_leaf=5
IGKV3-7,0.004706582379807852,3,RF_max_depth=4_min_samples_leaf=5
AL513523.1,0.00563576740097287,3,RF_max_depth=4_min_samples_leaf=5
CCND2,0.005717175765893911,3,RF_max_depth=4_min_samples_leaf=5
NPM1P9,0.005776858224111265,3,RF_max_depth=4_min_samples_leaf=5
LINC01419,0.006012403672068438,3,RF_max_depth=4_min_samples_leaf=5
AC147055.1,0.006527349944263729,3,RF_max_depth=4_min_samples_leaf=5
RPL22P7,0.007273317141085599,3,RF_max_depth=4_min_samples_leaf=5
MIR181A2,0.007367956935090794,3,RF_max_depth=4_min_samples_leaf=5
PRSS53,0.007395456861328855,3,RF_max_depth=4_min_samples_leaf=5
RPS2P1,0.008359577855093078,3,RF_max_depth=4_min_samples_leaf=5
SH3BP5-AS1,0.008488854105501481,3,RF_max_depth=4_min_samples_leaf=5
IL10RB-AS1,0.009588772396141344,3,RF_max_depth=4_min_samples_leaf=5
AC007547.1,0.009773220313948278,3,RF_max_depth=4_min_samples_leaf=5
FBXO16,0.010219618327081341,3,RF_max_depth=4_min_samples_leaf=5
KRT18P26,0.010437581798909025,3,RF_max_depth=4_min_samples_leaf=5
RPL10P1,0.010623500336604265,3,RF_max_depth=4_min_samples_leaf=5
ASAH2B,0.010771078113415863,3,RF_max_depth=4_min_samples_leaf=5
RAD51AP1P1,0.011046378512707407,3,RF_max_depth=4_min_samples_leaf=5
AC108734.1,0.011205932975889963,3,RF_max_depth=4_min_samples_leaf=5
ZNF725P,0.011226402398115936,3,RF_max_depth=4_min_samples_leaf=5
AP000350.2,0.011420401963197822,3,RF_max_depth=4_min_samples_leaf=5
MAFG,0.011773456806284398,3,RF_max_depth=4_min_samples_leaf=5
RPS26P2,0.011820578307686545,3,RF_max_depth=4_min_samples_leaf=5
PPIAP13,0.012008738175007324,3,RF_max_depth=4_min_samples_leaf=5
RPL7P48,0.012270543977683266,3,RF_max_depth=4_min_samples_leaf=5
RPL7P8,0.012446375977162976,3,RF_max_depth=4_min_samples_leaf=5
CXCL9,0.012497157680024053,3,RF_max_depth=4_min_samples_leaf=5
AC009088.4,0.012666116765194066,3,RF_max_depth=4_min_samples_leaf=5
UBD,0.012673465965069857,3,RF_max_depth=4_min_samples_leaf=5
IGKV3D-7,0.012944569829860432,3,RF_max_depth=4_min_samples_leaf=5
HMGN2P21,0.013028791668641519,3,RF_max_depth=4_min_samples_leaf=5
RN7SL665P,0.013099408532135585,3,RF_max_depth=4_min_samples_leaf=5
EEF1GP3,0.013170486210672669,3,RF_max_depth=4_min_samples_leaf=5
DEFB115,0.013178965606921186,3,RF_max_depth=4_min_samples_leaf=5
ATP1A1-AS1,0.013289609737796197,3,RF_max_depth=4_min_samples_leaf=5
RF00405,0.013587453441926115,3,RF_max_depth=4_min_samples_leaf=5
OR51K1P,0.013613307730914598,3,RF_max_depth=4_min_samples_leaf=5
IQCB2P,0.013687734568151437,3,RF_max_depth=4_min_samples_leaf=5
AC138749.4,0.01375050598878288,3,RF_max_depth=4_min_samples_leaf=5
AC091304.10,0.013932221386294389,3,RF_max_depth=4_min_samples_leaf=5
AC243965.2,0.014267423501096334,3,RF_max_depth=4_min_samples_leaf=5
IGKJ5,0.014356750011851443,3,RF_max_depth=4_min_samples_leaf=5
NPM1P5,0.014418770850550221,3,RF_max_depth=4_min_samples_leaf=5
RPL12P15,0.014462500390952189,3,RF_max_depth=4_min_samples_leaf=5
PGK1P2,0.014711159871867743,3,RF_max_depth=4_min_samples_leaf=5
HCST,0.014782101197560595,3,RF_max_depth=4_min_samples_leaf=5
ZNF723,0.015002054377536846,3,RF_max_depth=4_min_samples_leaf=5
WBP11P1,0.0150989445849061,3,RF_max_depth=4_min_samples_leaf=5
IGKV3OR2-268,0.015114258230652522,3,RF_max_depth=4_min_samples_leaf=5
SMARCE1P3,0.015526231939097888,3,RF_max_depth=4_min_samples_leaf=5
AC007683.1,0.015685586972227175,3,RF_max_depth=4_min_samples_leaf=5
AC241584.1,0.015713015544285388,3,RF_max_depth=4_min_samples_leaf=5
CPSF1P1,0.0158698161134268,3,RF_max_depth=4_min_samples_leaf=5
AC106865.1,0.01605573607711386,3,RF_max_depth=4_min_samples_leaf=5
RPL23AP31,0.016244806958799013,3,RF_max_depth=4_min_samples_leaf=5
HIST1H2AA,0.016280158523722443,3,RF_max_depth=4_min_samples_leaf=5
TMEM91,0.016369107420266742,3,RF_max_depth=4_min_samples_leaf=5
WDR89,0.016453840002647862,3,RF_max_depth=4_min_samples_leaf=5
SNORD114-6,0.016525119818875365,3,RF_max_depth=4_min_samples_leaf=5
LPCAT2,0.016833976258582274,3,RF_max_depth=4_min_samples_leaf=5
IGLC5,0.016888978785488153,3,RF_max_depth=4_min_samples_leaf=5
GXYLT1P4,0.016949409501001274,3,RF_max_depth=4_min_samples_leaf=5
AC025459.1,0.017084797846118917,3,RF_max_depth=4_min_samples_leaf=5
TMPOP2,0.017178574789789576,3,RF_max_depth=4_min_samples_leaf=5
SNCA,0.01728192957623429,3,RF_max_depth=4_min_samples_leaf=5
RPL17P25,0.01753690000775554,3,RF_max_depth=4_min_samples_leaf=5
C11orf80,0.0175535507977511,3,RF_max_depth=4_min_samples_leaf=5
AC005324.3,0.0176464944567965,3,RF_max_depth=4_min_samples_leaf=5
ATP5MGL,0.017671089108531025,3,RF_max_depth=4_min_samples_leaf=5
WBP2NL,0.017827627050179647,3,RF_max_depth=4_min_samples_leaf=5
RPL21P12,0.017842078081054626,3,RF_max_depth=4_min_samples_leaf=5
ANKHD1-EIF4EBP3,0.018232511037444898,3,RF_max_depth=4_min_samples_leaf=5
AP001120.3,0.018395939552513584,3,RF_max_depth=4_min_samples_leaf=5
PSMA6P2,0.018502358477429138,3,RF_max_depth=4_min_samples_leaf=5
RN7SL230P,0.01855905774982828,3,RF_max_depth=4_min_samples_leaf=5
AC124916.1,0.0185645932645613,3,RF_max_depth=4_min_samples_leaf=5
CU459211.1,0.018577080300061995,3,RF_max_depth=4_min_samples_leaf=5
SLC9A7P1,0.018620282257676233,3,RF_max_depth=4_min_samples_leaf=5
ZNF37BP,0.0037200247378286694,1,RF_max_depth=4_min_samples_leaf=10
INSIG2,0.003864298191806917,1,RF_max_depth=4_min_samples_leaf=10
BBS1,0.005242792733255075,1,RF_max_depth=4_min_samples_leaf=10
PGBD5,0.005905541209501991,1,RF_max_depth=4_min_samples_leaf=10
LACC1,0.006909761828151943,1,RF_max_depth=4_min_samples_leaf=10
PHBP20,0.007260564506216574,1,RF_max_depth=4_min_samples_leaf=10
PRRT2,0.008064880377924858,1,RF_max_depth=4_min_samples_leaf=10
MIR606,0.008828250609770045,1,RF_max_depth=4_min_samples_leaf=10
C1QBPP2,0.009252191020473222,1,RF_max_depth=4_min_samples_leaf=10
AC010168.2,0.010261867083239217,1,RF_max_depth=4_min_samples_leaf=10
AL138820.1,0.010343212124058027,1,RF_max_depth=4_min_samples_leaf=10
LAT,0.010509515920810663,1,RF_max_depth=4_min_samples_leaf=10
AC105429.2,0.011344764366911488,1,RF_max_depth=4_min_samples_leaf=10
MILR1,0.011412180951111527,1,RF_max_depth=4_min_samples_leaf=10
AL513523.1,0.012415128177661322,1,RF_max_depth=4_min_samples_leaf=10
MIR181A2,0.01254973961473736,1,RF_max_depth=4_min_samples_leaf=10
KRT18P18,0.012793793479314789,1,RF_max_depth=4_min_samples_leaf=10
AC127070.4,0.013432828228530407,1,RF_max_depth=4_min_samples_leaf=10
AC017083.3,0.013925371661495578,1,RF_max_depth=4_min_samples_leaf=10
AC010328.2,0.014749195483050427,1,RF_max_depth=4_min_samples_leaf=10
TCTA,0.01488709355703722,1,RF_max_depth=4_min_samples_leaf=10
IGHV3-22,0.015411347692396162,1,RF_max_depth=4_min_samples_leaf=10
HIST1H2AA,0.015524743844819316,1,RF_max_depth=4_min_samples_leaf=10
AC108471.2,0.015787737569463004,1,RF_max_depth=4_min_samples_leaf=10
OR7E109P,0.015842852330242792,1,RF_max_depth=4_min_samples_leaf=10
AC009779.4,0.015892392340900445,1,RF_max_depth=4_min_samples_leaf=10
BRI3P1,0.016138229063869983,1,RF_max_depth=4_min_samples_leaf=10
PPIAP2,0.016281349896276328,1,RF_max_depth=4_min_samples_leaf=10
PPIAP58,0.017148401375519845,1,RF_max_depth=4_min_samples_leaf=10
RAD51AP1P1,0.017354700632084955,1,RF_max_depth=4_min_samples_leaf=10
TCERG1L,0.017764745282208574,1,RF_max_depth=4_min_samples_leaf=10
SGSM1,0.017932155952215707,1,RF_max_depth=4_min_samples_leaf=10
AC012618.2,0.018244820524033353,1,RF_max_depth=4_min_samples_leaf=10
AL132800.1,0.01843475505824981,1,RF_max_depth=4_min_samples_leaf=10
IGKV1D-16,0.018533956347101217,1,RF_max_depth=4_min_samples_leaf=10
AC124916.1,0.01857051848645135,1,RF_max_depth=4_min_samples_leaf=10
AC074276.1,0.018795256860122872,1,RF_max_depth=4_min_samples_leaf=10
AC093720.1,0.018815349609083407,1,RF_max_depth=4_min_samples_leaf=10
AC009088.4,0.018883487143364144,1,RF_max_depth=4_min_samples_leaf=10
NUS1P4,0.019083635284314206,1,RF_max_depth=4_min_samples_leaf=10
UBXN10,0.019184544583919,1,RF_max_depth=4_min_samples_leaf=10
AL031727.1,0.019186950889320042,1,RF_max_depth=4_min_samples_leaf=10
AL359915.2,0.019491288106944404,1,RF_max_depth=4_min_samples_leaf=10
RPL12P15,0.020002653254951524,1,RF_max_depth=4_min_samples_leaf=10
ANKHD1-EIF4EBP3,0.020130242977745953,1,RF_max_depth=4_min_samples_leaf=10
PPIAP13,0.020289492887688318,1,RF_max_depth=4_min_samples_leaf=10
AC107375.1,0.020336344214337325,1,RF_max_depth=4_min_samples_leaf=10
AC079601.2,0.020391497975511028,1,RF_max_depth=4_min_samples_leaf=10
EEF1A1P17,0.020555118761980132,1,RF_max_depth=4_min_samples_leaf=10
AC097382.1,0.020592616365725895,1,RF_max_depth=4_min_samples_leaf=10
TGIF2,0.02075178803747873,1,RF_max_depth=4_min_samples_leaf=10
TAX1BP3,0.020839736465503692,1,RF_max_depth=4_min_samples_leaf=10
RPS2P1,0.020949876363228582,1,RF_max_depth=4_min_samples_leaf=10
SNORA19,0.020984508775539288,1,RF_max_depth=4_min_samples_leaf=10
ITGB3,0.021045991156061795,1,RF_max_depth=4_min_samples_leaf=10
AC090771.1,0.021112378492638112,1,RF_max_depth=4_min_samples_leaf=10
AL512844.1,0.021239992135864673,1,RF_max_depth=4_min_samples_leaf=10
RPS26P2,0.021342368396998677,1,RF_max_depth=4_min_samples_leaf=10
NKAPP1,0.021595108135869165,1,RF_max_depth=4_min_samples_leaf=10
MIR1283-1,0.02167727087260053,1,RF_max_depth=4_min_samples_leaf=10
TMEM91,0.02169891744031753,1,RF_max_depth=4_min_samples_leaf=10
AL139023.1,0.02186136738264613,1,RF_max_depth=4_min_samples_leaf=10
PARD6G,0.022331817656074466,1,RF_max_depth=4_min_samples_leaf=10
HADHAP2,0.02255980639635302,1,RF_max_depth=4_min_samples_leaf=10
CPSF1P1,0.022701750946748322,1,RF_max_depth=4_min_samples_leaf=10
HNRNPA1P65,0.023044200022192218,1,RF_max_depth=4_min_samples_leaf=10
RPS26P43,0.023059416697567617,1,RF_max_depth=4_min_samples_leaf=10
DEFB108E,0.023118556509274055,1,RF_max_depth=4_min_samples_leaf=10
HSPE1P6,0.02332011448193169,1,RF_max_depth=4_min_samples_leaf=10
AC147055.1,0.023325160743688757,1,RF_max_depth=4_min_samples_leaf=10
AL139383.1,0.0238023201868896,1,RF_max_depth=4_min_samples_leaf=10
CIPC,0.023841572971238862,1,RF_max_depth=4_min_samples_leaf=10
AC087283.1,0.024056720897313533,1,RF_max_depth=4_min_samples_leaf=10
PLA2G2D,0.02425586855073935,1,RF_max_depth=4_min_samples_leaf=10
EFCAB14P1,0.024433806953153656,1,RF_max_depth=4_min_samples_leaf=10
DYNLT3,0.024514290962349763,1,RF_max_depth=4_min_samples_leaf=10
AL139327.1,0.0245151409758747,1,RF_max_depth=4_min_samples_leaf=10
RPS18P6,0.024592602179165337,1,RF_max_depth=4_min_samples_leaf=10
IGLV2-28,0.02462452242489111,1,RF_max_depth=4_min_samples_leaf=10
AC146507.2,0.024874928662693526,1,RF_max_depth=4_min_samples_leaf=10
HOXD8,0.004707992516467529,2,RF_max_depth=4_min_samples_leaf=10
AC019205.1,0.00489824683345445,2,RF_max_depth=4_min_samples_leaf=10
PNMA8B,0.007836709863681396,2,RF_max_depth=4_min_samples_leaf=10
AL160286.1,0.007879891062347126,2,RF_max_depth=4_min_samples_leaf=10
NANOGP2,0.00789620048322816,2,RF_max_depth=4_min_samples_leaf=10
TMEM100,0.008063104026954003,2,RF_max_depth=4_min_samples_leaf=10
AL731733.1,0.009373897758481702,2,RF_max_depth=4_min_samples_leaf=10
SBF1P1,0.00959490375771464,2,RF_max_depth=4_min_samples_leaf=10
GJB4,0.009721293243939853,2,RF_max_depth=4_min_samples_leaf=10
CALCB,0.011174393291622325,2,RF_max_depth=4_min_samples_leaf=10
KRT18P60,0.01125257363341729,2,RF_max_depth=4_min_samples_leaf=10
OR8D4,0.011291337868510581,2,RF_max_depth=4_min_samples_leaf=10
BAALC-AS2,0.01176531371781099,2,RF_max_depth=4_min_samples_leaf=10
ICAM2,0.01205987246122018,2,RF_max_depth=4_min_samples_leaf=10
AC040174.1,0.012277990553327981,2,RF_max_depth=4_min_samples_leaf=10
PLCXD3,0.012914393322849604,2,RF_max_depth=4_min_samples_leaf=10
KRT8P7,0.013727033276013254,2,RF_max_depth=4_min_samples_leaf=10
RNA5SP25,0.014076960126692191,2,RF_max_depth=4_min_samples_leaf=10
LINC02241,0.014313419087634133,2,RF_max_depth=4_min_samples_leaf=10
HAPLN1,0.014583969756106317,2,RF_max_depth=4_min_samples_leaf=10
AC015911.7,0.014679858042934335,2,RF_max_depth=4_min_samples_leaf=10
TPTEP1,0.01583181369024756,2,RF_max_depth=4_min_samples_leaf=10
SPEM1,0.01596411395843555,2,RF_max_depth=4_min_samples_leaf=10
TMEM125,0.016081987481906028,2,RF_max_depth=4_min_samples_leaf=10
WFDC10A,0.016129569457384228,2,RF_max_depth=4_min_samples_leaf=10
SRRM1P3,0.016510523975284252,2,RF_max_depth=4_min_samples_leaf=10
MTHFD2P7,0.016832479375057562,2,RF_max_depth=4_min_samples_leaf=10
AL157893.1,0.017048787616495604,2,RF_max_depth=4_min_samples_leaf=10
MIR512-2,0.017321190085613294,2,RF_max_depth=4_min_samples_leaf=10
NTF4,0.01736662747268115,2,RF_max_depth=4_min_samples_leaf=10
SCRG1,0.017662680027344706,2,RF_max_depth=4_min_samples_leaf=10
STAU2-AS1,0.01775627813371444,2,RF_max_depth=4_min_samples_leaf=10
AL391005.1,0.017960969415060972,2,RF_max_depth=4_min_samples_leaf=10
PPIAP58,0.018079308116087208,2,RF_max_depth=4_min_samples_leaf=10
